nome_fantasia,razao_social,cnpj,area_atuacao,descricao,cep,logradouro,bairro,cidade,estado,website,facebook,instagram,twitter,youtube,fundacao,num_vol,num_vol_ano,nome_resp,sobrenome_resp,cargo_resp,nome_contato,num_doacoes,doacoes,obs_doacoes,email,telefone
Lima,Lima S/A,36.718.095/0001-20,Assistência a deficientes,Rerum cum animi animi. Perspiciatis maxime tempore nemo culpa suscipit. Minus est repudiandae facere est recusandae.,13414-129,Morro Enrico Cardoso,Pirineus,Gonçalves,GO,https://lima.br,https://facebook.com/lima,https://instagram.com/lima,21 988841459,https://youtube.com/lima,1989-10-20,9,9,Luiz Felipe,Porto,Tecnólogo em produção moveleira,Isabelly,5,"outros, alimentos perecíveis, produtos de limpeza, ração para PETs, cobertores e cobertas","Accusamus assumenda esse quas natus hic.
Iure eos autem sapiente. Quas voluptas ullam fugit eveniet laborum. Quos nam quod a inventore perspiciatis reiciendis. Placeat eum debitis eveniet quod natus.",lima@ig.com.br
Ferreira Martins e Filhos,Ferreira Martins e Filhos S.A.,63.087.451/0001-28,Assistência familiar,"Officia dolores rem. Expedita cumque aliquam inventore molestiae.
Sint nihil quaerat sequi quas enim porro. Fuga deserunt ad amet. Sapiente unde quas ducimus esse sit.",63066359,Favela de Nogueira,Pompéia,Nogueira,AL,https://ferreira_martins_e_filhos.org,https://facebook.com/ferreira_martins_e_filhos,https://instagram.com/ferreira_martins_e_filhos,11 948852576,https://youtube.com/ferreira_martins_e_filhos,2000-01-12,11,20,Leonardo,Pereira,Pecuarista,Juliana,4,"roupas de adulto, utensílios domésticos, produtos de limpeza, produtos de higiene pessoal",Nostrum rem perferendis cum quasi nulla illo. Quo vitae cum perspiciatis officia. Quaerat repellat placeat quis blanditiis reprehenderit ut.,ferreira_martins_e_filhos@bol.com.br
Fogaça,Fogaça S.A.,76.830.951/0001-50,Associações de bairro,Dolores quia praesentium vero incidunt tenetur. Deserunt dignissimos dicta est inventore. Praesentium ratione animi. Repudiandae unde dolor in.,03701-003,Trevo de Santos,Zilah Sposito,Rezende,MS,https://fogaca.br,https://facebook.com/fogaca,https://instagram.com/fogaca,84 957006140,https://youtube.com/fogaca,1993-10-19,4,6,Isabel,Moura,Zootecnista,Levi,2,"material escolar, outros","Aut dicta tempora vel. Cum consequatur officiis distinctio ea.
Aspernatur illum animi quibusdam. Molestias omnis tenetur praesentium. Neque dolorem enim qui maxime.",fogaca@yahoo.com.br
Nascimento,Nascimento - EI,32.459.107/0001-99,Outros/Direitos Humanos,Doloremque deleniti hic repellendus. Rem minus ipsa dolore maiores. Iste occaecati facilis similique beatae minima accusantium.,54073-514,Sítio Emilly Monteiro,Parque São José,da Rosa,RO,https://nascimento.com,https://facebook.com/nascimento,https://instagram.com/nascimento,41 926832375,https://youtube.com/nascimento,2010-08-22,14,27,Vitor,Araújo,Ambulante,Maria Alice,4,"móveis, alimentos perecíveis, roupas de cama, utensílios domésticos",Odio nulla distinctio labore ad accusantium. Nemo eveniet inventore assumenda minus. Ipsam facilis quos voluptates.,nascimento@yahoo.com.br
Castro,Castro Ltda.,36.871.540/0001-98,Reabilitação de infratores e criminosos,Reiciendis porro iure soluta similique. Nesciunt illo nobis ut placeat voluptate explicabo.,78695571,Rodovia de Caldeira,Alípio De Melo,Lopes Verde,BA,https://castro.br,https://facebook.com/castro,https://instagram.com/castro,31 925038195,https://youtube.com/castro,1977-12-02,11,16,Igor,Lima,Policial civil,Enzo Gabriel,1,alimentos perecíveis,Debitis iusto perspiciatis culpa saepe nisi. Accusantium libero accusamus autem. Consequuntur deleniti illum ea. Accusamus perferendis voluptas voluptates veritatis illum.,castro@ig.com.br
Moreira,Moreira Ltda.,09.853.146/0001-54,Assistência a idosos e adultos,"Recusandae cupiditate porro vitae veritatis aliquam. Labore quod illum asperiores nisi.
Ab ex totam dolore consectetur voluptatum tempora. Vitae in occaecati molestias saepe magnam blanditiis.",24219-286,Fazenda Lopes,Barroca,Sales Alegre,MS,https://moreira.br,https://facebook.com/moreira,https://instagram.com/moreira,84 993995016,https://youtube.com/moreira,2005-05-09,9,11,João,das Neves,Cadista,Marcela,5,"produtos de limpeza, produtos para bebês, sapatos, material de construção, roupas de adulto","Vel nostrum voluptas magnam pariatur aliquam. Vel quibusdam corporis minima. Blanditiis voluptas assumenda pariatur ut rem.
Repellendus sit velit placeat beatae. Libero beatae nulla sint.",moreira@hotmail.com
Nogueira,Nogueira Ltda.,43.569.278/0001-97,Assistência a crianças,"Sunt eum aliquid. Quasi odit quia corporis.
Rem deleniti aut reiciendis rerum consectetur ratione. Saepe aliquid provident corporis.",15088373,Condomínio da Luz,Nossa Senhora Do Rosário,das Neves,PI,https://nogueira.com,https://facebook.com/nogueira,https://instagram.com/nogueira,11 909357761,https://youtube.com/nogueira,2007-10-23,0,0,Vitor,Viana,Headhunter,Maria Sophia,2,"móveis, cobertores e cobertas",Ducimus saepe soluta magnam. Iste accusamus iste nisi quam. Fuga eos asperiores quam recusandae perspiciatis sequi ad.,nogueira@uol.com.br
Barbosa da Mata - EI,Barbosa da Mata - EI - ME,25.418.670/0001-53,Proteção ao consumidor,Illo dolores reprehenderit accusamus. Officiis vitae quisquam dicta doloremque. Quod ullam magnam nesciunt blanditiis enim.,04413852,Praia Moraes,Vila Suzana Primeira Seção,Dias do Amparo,MA,https://barbosa_da_mata_-_ei.net,https://facebook.com/barbosa_da_mata_-_ei,https://instagram.com/barbosa_da_mata_-_ei,71 994758039,https://youtube.com/barbosa_da_mata_-_ei,1992-03-08,9,18,Renan,Barros,Copeiro,Leandro,2,"material escolar, outros","Nulla quibusdam ex nisi. Necessitatibus aliquam sed consectetur vel minima magni.
Quisquam culpa sed quia a facilis quae sapiente. Nam sed provident soluta possimus iure omnis.",barbosa_da_mata_-_ei@yahoo.com.br
Campos Barros S/A,Campos Barros S/A - EI,37.918.425/0001-94,Proteção de animais,Perspiciatis quas odit corporis earum sapiente ea. Tempore nihil maiores a veritatis qui amet.,34554226,Condomínio de Campos,São Bento,Fernandes de Silva,CE,https://campos_barros_s/a.br,https://facebook.com/campos_barros_s/a,https://instagram.com/campos_barros_s/a,21 981582559,https://youtube.com/campos_barros_s/a,2013-03-11,9,15,Igor,Novaes,Embalador,Gabriel,5,"móveis, roupas de cama, cobertores e cobertas, roupas infantis, outros","Eligendi ipsa harum. Eius consectetur et temporibus eum. Distinctio excepturi eos nihil at impedit reiciendis vel.
Repellendus dicta cumque laboriosam rerum.",campos_barros_s/a@gmail.com
Barbosa e Filhos,Barbosa e Filhos S.A.,41.925.806/0001-78,Promoção da cidadania,Veritatis quos numquam. Cupiditate mollitia eum a architecto incidunt. Tenetur minus voluptatum optio consequatur cupiditate recusandae.,07140-618,Setor Yuri Gomes,Mirante,da Paz do Norte,RR,https://barbosa_e_filhos.com,https://facebook.com/barbosa_e_filhos,https://instagram.com/barbosa_e_filhos,71 989072087,https://youtube.com/barbosa_e_filhos,1988-03-14,5,6,Sophie,da Mota,Lavador,Mariana,4,"ração para PETs, outros, produtos de higiene pessoal, brinquedos",Architecto voluptate illo quaerat placeat. Et beatae iusto velit ea dicta.,barbosa_e_filhos@gmail.com
da Paz e Filhos,da Paz e Filhos e Filhos,93.542.608/0001-29,Conservação recursos naturais,Doloremque sit dolores sed odio quos provident ut. Explicabo facilis architecto error.,89283743,Chácara Laís Barbosa,Bandeirantes,Lopes de da Rocha,RR,https://da_paz_e_filhos.br,https://facebook.com/da_paz_e_filhos,https://instagram.com/da_paz_e_filhos,21 959522344,https://youtube.com/da_paz_e_filhos,1973-09-05,9,15,Bianca,Costela,Administrador de redes,Renan,1,outros,Fugiat fugit quasi earum ab voluptate. Repellat ipsa laboriosam nihil tempora illo quisquam. Placeat impedit laboriosam itaque perferendis voluptatem.,da_paz_e_filhos@hotmail.com
da Cunha,da Cunha - EI,71.306.458/0001-11,Museus,"Aspernatur magni animi placeat. Incidunt animi atque reprehenderit.
Aperiam nam velit deleniti temporibus quod.
Deserunt totam perspiciatis voluptatibus ab. Quos iure sint veritatis.",56155-196,Vale Benício Azevedo,Ipiranga,Rodrigues,MT,https://da_cunha.br,https://facebook.com/da_cunha,https://instagram.com/da_cunha,81 930914177,https://youtube.com/da_cunha,2005-02-17,17,18,Ana Clara,Carvalho,Zelador,Natália,3,"roupas de cama, produtos de higiene pessoal, material escolar","Quidem occaecati non neque molestiae voluptates. Ex vitae temporibus facilis.
Autem eaque repudiandae occaecati aspernatur eligendi mollitia deleniti. Sapiente nulla tenetur ut mollitia.",da_cunha@ig.com.br
Nascimento,Nascimento - ME,95.823.467/0001-48,Esporte,Quis et in perferendis optio. Soluta aspernatur sunt iste suscipit expedita laboriosam iste. Repellendus libero nemo quibusdam quia accusantium ab. Tempora nisi quod assumenda nesciunt.,67971071,Trevo da Mota,Barão Homem De Melo 2ª Seção,da Mota do Campo,PE,https://nascimento.org,https://facebook.com/nascimento,https://instagram.com/nascimento,31 931070590,https://youtube.com/nascimento,1970-01-30,11,17,Manuela,Carvalho,Musicoterapeuta,Luna,1,produtos de higiene pessoal,A tempora facere officia magni magnam quae nihil. Laborum tempore praesentium sunt quo aliquam.,nascimento@yahoo.com.br
Lima,Lima - ME,80.369.247/0001-19,Esporte,Inventore doloremque libero. Maiores sunt dolore ducimus quae ipsa. Deserunt voluptas illum.,15302-974,Passarela Teixeira,Distrito Industrial Do Jatoba,Araújo dos Dourados,SE,https://lima.br,https://facebook.com/lima,https://instagram.com/lima,84 938994993,https://youtube.com/lima,2013-10-26,2,2,Valentina,Caldeira,Montador,Fernanda,1,outros,Necessitatibus natus nulla quae. Blanditiis blanditiis voluptates optio. Harum facilis voluptatum nemo minima.,lima@uol.com.br
Rezende Rocha S.A.,Rezende Rocha S.A. S.A.,78.032.164/0001-98,Assistência a adultos,"Temporibus molestiae blanditiis quis aut unde cumque. Ea porro debitis suscipit deleniti ipsa dolore. Soluta temporibus sunt.
Aut ratione dolores velit rem soluta. Fugiat velit quam voluptates.",15502946,Condomínio Freitas,Ouro Preto,Moura,PA,https://rezende_rocha_s.a..com,https://facebook.com/rezende_rocha_s.a.,https://instagram.com/rezende_rocha_s.a.,41 972883151,https://youtube.com/rezende_rocha_s.a.,1992-07-29,3,6,Olivia,Rezende,Administrador,Milena,4,"material escolar, cobertores e cobertas, sapatos, outros",Sed quae deleniti consectetur rerum soluta. Ea tenetur ea possimus. Quisquam laudantium nemo repudiandae debitis.,rezende_rocha_s.a.@uol.com.br
Rodrigues,Rodrigues e Filhos,07.194.368/0001-87,Cultura,"Repudiandae aliquam sequi quasi. Laborum vero necessitatibus veniam.
Architecto temporibus laboriosam deserunt numquam necessitatibus. Quas modi repellat eum vitae.",59281-306,Esplanada Cardoso,Venda Nova,Rocha do Galho,MS,https://rodrigues.net,https://facebook.com/rodrigues,https://instagram.com/rodrigues,84 906630937,https://youtube.com/rodrigues,2015-04-01,8,8,Rodrigo,Costa,Corregedor de justiça,Isabel,3,"outros, alimentos não perecíveis, produtos para bebês","Natus quisquam dolore fugit reiciendis. Maiores quasi repellat reprehenderit excepturi.
Tempora repellendus corporis. Qui voluptates pariatur illum.",rodrigues@bol.com.br
Duarte,Duarte e Filhos,81.249.056/0001-86,Assistência a jovens,Adipisci culpa minima sunt officia. Libero velit iusto ipsam debitis veniam. Laborum nemo neque quae ab deleniti vero officia.,91491-098,Estação de Pires,Coração Eucarístico,Cavalcanti,DF,https://duarte.com,https://facebook.com/duarte,https://instagram.com/duarte,11 925671274,https://youtube.com/duarte,2019-10-03,8,9,Brenda,Almeida,Nutrologista,Rebeca,3,"produtos de higiene pessoal, brinquedos, roupas de cama","Porro excepturi perferendis voluptatem quam. Vitae dolore explicabo cumque reprehenderit. Ipsa qui quas.
Enim tempore dolore debitis. Officia dolore animi alias optio quo debitis maxime.",duarte@bol.com.br
Gomes,Gomes S/A,08.539.476/0001-07,Creches,"Id voluptate tempore nobis dicta. Ipsum ea officia.
Sequi minima maiores dolore et itaque blanditiis. Soluta nesciunt atque officiis inventore.",54484-043,Quadra Augusto Ribeiro,Jardim Dos Comerciarios,Pires de Mendes,TO,https://gomes.br,https://facebook.com/gomes,https://instagram.com/gomes,31 932595243,https://youtube.com/gomes,2008-07-04,15,26,Ana Vitória,Campos,Capitão,Letícia,4,"alimentos não perecíveis, brinquedos, produtos de limpeza, produtos de higiene pessoal",Amet dignissimos ducimus debitis. Facere facere dolore hic corporis earum neque quidem.,gomes@gmail.com
Souza Ltda.,Souza Ltda. S.A.,21.607.389/0001-08,Moradia,"Sed ex illum impedit.
Dolorum dolore magnam cum porro qui fuga. Quia sint modi repudiandae itaque ullam sint. Odit laboriosam odit minima eveniet.",91256871,Largo Maria Luiza Ramos,Zilah Sposito,da Paz do Amparo,RJ,https://souza_ltda..br,https://facebook.com/souza_ltda.,https://instagram.com/souza_ltda.,71 963610458,https://youtube.com/souza_ltda.,1989-02-03,16,32,Melissa,Monteiro,Montador,Sarah,2,"prendas, outros","Iusto quos ipsam recusandae quaerat rerum atque. Dolorum odio nemo.
Impedit quo pariatur natus. Ea officiis magni molestiae aspernatur magni. Dolorum dignissimos quam cum sed quos in.",souza_ltda.@uol.com.br
da Luz S/A,da Luz S/A - ME,36.054.917/0001-16,Saúde preventiva,"Vero ex ratione nulla. Totam asperiores reiciendis ipsa quia fuga accusantium. Odit illum itaque recusandae harum suscipit.
In facilis ex est cupiditate laborum eveniet debitis.",71885071,Jardim de Silva,São Damião,Rocha,MS,https://da_luz_s/a.com,https://facebook.com/da_luz_s/a,https://instagram.com/da_luz_s/a,84 973849817,https://youtube.com/da_luz_s/a,2013-12-11,10,16,Esther,Fogaça,Personal stylist,Mariana,3,"outros, móveis, alimentos perecíveis",Repudiandae saepe cumque a cum. Nobis dolorem excepturi porro veniam. Magni porro ipsa. Veritatis numquam quam ipsa praesentium laborum error.,da_luz_s/a@hotmail.com
Silva,Silva e Filhos,95.130.684/0001-52,Assistência familiar,"Quae dolorum beatae magnam earum. Corporis dolores quod labore harum error.
Sed consequuntur velit alias. Voluptates excepturi cumque laudantium exercitationem nemo. Error minus dolor quo quo iusto.",87981178,Trevo de Mendes,Califórnia,Gonçalves do Galho,BA,https://silva.com,https://facebook.com/silva,https://instagram.com/silva,71 967045355,https://youtube.com/silva,2014-05-09,15,15,Davi Luiz,Peixoto,Sacoleira,Pedro Henrique,5,"roupas de cama, roupas de adulto, alimentos não perecíveis, produtos de higiene pessoal, outros",Sapiente aut non illo delectus doloremque. Neque tempora tempora quibusdam adipisci. Beatae minus suscipit architecto dolorem ipsum quos.,silva@uol.com.br
Carvalho,Carvalho - EI,81.056.279/0001-27,Sanatório,Necessitatibus nisi cumque maxime. Voluptas distinctio tempora voluptatum animi ullam. Quasi aspernatur in totam quam. Inventore laudantium saepe vitae quaerat.,95876330,Colônia de Silva,São Jorge 1ª Seção,Nascimento,SE,https://carvalho.br,https://facebook.com/carvalho,https://instagram.com/carvalho,84 972706657,https://youtube.com/carvalho,2006-03-26,0,0,Lorenzo,Caldeira,Jogador de basquete,Pedro Miguel,5,"produtos de higiene pessoal, roupas infantis, material de construção, roupas de cama, utensílios domésticos","Dolores cumque sint neque recusandae. Ipsa quisquam neque maxime deserunt numquam.
Dolore quasi porro quasi. Molestiae saepe itaque laboriosam quis.
Cumque similique eveniet officia libero unde illo.",carvalho@bol.com.br
Barros,Barros Ltda.,08.357.924/0001-51,Conservação recursos naturais,Atque sapiente ab nulla nihil maxime. Illum perspiciatis adipisci. Dicta sunt eligendi facilis voluptas voluptate quae.,84482068,Avenida Ana Sophia Moreira,Vila Mangueiras,Barbosa do Oeste,SP,https://barros.com,https://facebook.com/barros,https://instagram.com/barros,81 979031470,https://youtube.com/barros,1976-03-13,5,7,Sophie,da Costa,Filósofo,Vitor Hugo,5,"produtos de limpeza, produtos para bebês, material escolar, utensílios domésticos, alimentos não perecíveis",Ea id ipsum aperiam. Aspernatur voluptates doloribus odio hic. Minima cum perspiciatis architecto doloribus libero aut aperiam.,barros@gmail.com
da Rocha,da Rocha - EI,49.672.180/0001-47,Direitos Humanos e Cidadania,"Veritatis optio omnis quibusdam consequatur velit id. Alias consectetur expedita molestias magni.
Facilis unde occaecati iure. Vero labore est excepturi pariatur. Voluptatum quis corrupti aspernatur.",54326-514,Rua Juan Duarte,Guaratã,Ramos da Praia,AM,https://da_rocha.com,https://facebook.com/da_rocha,https://instagram.com/da_rocha,41 999516289,https://youtube.com/da_rocha,1984-11-03,5,10,João,Sales,Engenheiro de projetos,Rodrigo,1,alimentos perecíveis,Quibusdam ipsum nisi impedit quasi. Quam a atque voluptas.,da_rocha@ig.com.br
Castro,Castro S/A,31.960.574/0001-35,Hospital,Repudiandae explicabo commodi ratione deserunt laudantium amet nam. Aperiam possimus et voluptatem totam alias consequatur. Excepturi ducimus unde velit aspernatur quia beatae culpa.,67484-776,Rodovia Rezende,Jardim Do Vale,Porto,MS,https://castro.org,https://facebook.com/castro,https://instagram.com/castro,11 909197271,https://youtube.com/castro,1999-09-10,5,9,Ryan,Melo,Arquivista,Augusto,2,"móveis, produtos para bebês",Reprehenderit culpa quod recusandae. Reiciendis eveniet dicta provident vitae odio tempora. Magni quod nisi cumque aliquam porro deserunt ipsum.,castro@gmail.com
Ferreira Moura S.A.,Ferreira Moura S.A. S.A.,30.589.764/0001-25,Outros/Direitos Humanos,Quod saepe praesentium iure. Praesentium esse quidem et blanditiis modi minima quidem. Ratione magni doloremque officia impedit velit.,04423126,Alameda Isis Rezende,Vila Rica,Gonçalves,RN,https://ferreira_moura_s.a..br,https://facebook.com/ferreira_moura_s.a.,https://instagram.com/ferreira_moura_s.a.,71 980899345,https://youtube.com/ferreira_moura_s.a.,1995-09-17,3,3,Antônio,Araújo,Astrólogo,Raul,3,"prendas, ração para PETs, roupas de cama",Nam sapiente impedit dolorem quisquam assumenda. Corporis sint commodi et. Inventore culpa maxime accusantium rerum.,ferreira_moura_s.a.@uol.com.br
Pires Pires Ltda.,Pires Pires Ltda. S.A.,53.814.967/0001-73,Desenvolvimento,Quasi ipsum ex. Error laudantium laudantium mollitia reiciendis assumenda totam.,32996104,Via de Fernandes,Mirante,Caldeira,AP,https://pires_pires_ltda..net,https://facebook.com/pires_pires_ltda.,https://instagram.com/pires_pires_ltda.,21 948659479,https://youtube.com/pires_pires_ltda.,1998-03-09,19,19,Luigi,Cardoso,Chargista,Joana,3,"sapatos, prendas, ração para PETs",Facere officia nisi iste. Error dolore nesciunt debitis. Earum tempore recusandae et.,pires_pires_ltda.@gmail.com
da Conceição,da Conceição S/A,51.780.423/0001-02,Serviços jurídicos,"Nulla rerum impedit quia suscipit. Perspiciatis quasi aspernatur fugiat.
Quae temporibus possimus eum inventore debitis. Vitae explicabo nihil ex.",07497292,Travessa Ana Luiza da Cruz,Santa Rosa,Costela,PB,https://da_conceicao.net,https://facebook.com/da_conceicao,https://instagram.com/da_conceicao,11 939639844,https://youtube.com/da_conceicao,2004-03-22,1,1,Leonardo,da Conceição,Gastrônomo,Bruno,3,"outros, produtos de higiene pessoal, roupas infantis",Quibusdam architecto quod veritatis minus nihil. Nostrum doloribus ipsa exercitationem aperiam eaque corrupti. Voluptate ut quam et blanditiis officia.,da_conceicao@hotmail.com
Moreira,Moreira S/A,72.601.498/0001-59,Outros/Educação,"Earum adipisci fugiat itaque hic aut. Sint eum similique vero et.
Ipsa ea quod quos dolorum ea debitis. Itaque sapiente similique ea deleniti sint. Ut neque voluptates nobis accusamus maiores modi.",94323-689,Travessa de Carvalho,Garças,Freitas do Oeste,BA,https://moreira.br,https://facebook.com/moreira,https://instagram.com/moreira,81 936916435,https://youtube.com/moreira,1983-01-04,14,22,Letícia,Araújo,Chaveiro,Anthony,5,"ração para PETs, outros, material escolar, produtos de higiene pessoal, prendas","Aliquam necessitatibus dolore doloribus nobis quasi nobis tempora. Quo fuga omnis optio temporibus magnam aliquam vero.
Dolore harum rem. Repudiandae voluptate quia quo molestias quidem cupiditate.",moreira@hotmail.com
Rocha,Rocha S.A.,95.413.067/0001-64,Sanatório,"Occaecati blanditiis perferendis quod. Vitae dolor aut harum eaque impedit ducimus. Eius ex sint quibusdam quam.
Harum officia cumque harum. Sit aut odio dicta ex.",86228793,Pátio Gonçalves,Guarani,Moura,AC,https://rocha.br,https://facebook.com/rocha,https://instagram.com/rocha,41 915993055,https://youtube.com/rocha,1995-03-02,15,24,Marcela,Mendes,Cobrador de pedágio,Emanuel,2,"produtos para bebês, utensílios domésticos",Laboriosam totam consequuntur deserunt. Architecto ipsam repudiandae delectus.,rocha@yahoo.com.br
Vieira,Vieira Ltda.,89.671.305/0001-39,Esporte,"Officia temporibus ex voluptate nulla. Voluptatum sapiente sunt reprehenderit occaecati.
Eaque repudiandae consequuntur vero laborum illo. Odio provident in cumque.",55570286,Setor Mirella Araújo,Candelaria,da Rocha,TO,https://vieira.com,https://facebook.com/vieira,https://instagram.com/vieira,61 994763667,https://youtube.com/vieira,1981-03-31,8,13,João Felipe,Souza,Ferroviário,Rafaela,2,"sapatos, roupas infantis",Sint ipsa voluptatum explicabo vero asperiores. Nobis illo animi vitae dolores eum impedit. Ut consequuntur voluptatem quibusdam dolor architecto.,vieira@hotmail.com
Aragão,Aragão - EI,78.609.352/0001-36,Outros/Desenvolvimento,Debitis reprehenderit officia non id. Omnis exercitationem cumque pariatur labore animi alias. Culpa ipsam reprehenderit id assumenda dolor.,42006745,Avenida de Ramos,Universitário,da Cunha do Amparo,PE,https://aragao.com,https://facebook.com/aragao,https://instagram.com/aragao,61 986327800,https://youtube.com/aragao,2011-02-08,1,2,Raquel,Rezende,Agricultor,Enrico,2,"sapatos, roupas de cama","Id iure molestiae dolores. Similique veritatis omnis. Dolorem vel doloribus amet facere itaque.
Optio qui distinctio est nesciunt omnis. Illum temporibus in illo.",aragao@hotmail.com
da Conceição Ltda.,da Conceição Ltda. Ltda.,40.376.289/0001-62,Saúde,"Nulla vitae cupiditate corrupti incidunt. Quo inventore autem blanditiis magni recusandae quod.
Ducimus dicta nesciunt omnis accusamus. Consequuntur atque necessitatibus iusto.",41161-824,Vale Gabriel da Conceição,Xodo-Marize,Viana,AP,https://da_conceicao_ltda..br,https://facebook.com/da_conceicao_ltda.,https://instagram.com/da_conceicao_ltda.,21 919455638,https://youtube.com/da_conceicao_ltda.,1970-12-21,9,17,Bárbara,Barbosa,Investigador particular,Vicente,1,brinquedos,Rerum natus ipsum quas dicta quisquam. Maiores animi quae eligendi magnam. Debitis eos eos reprehenderit voluptatibus ipsa eveniet.,da_conceicao_ltda.@ig.com.br
Jesus S/A,Jesus S/A - ME,63.258.097/0001-57,Ambulatório,"Tempore quidem tempora eius nostrum reprehenderit autem. Earum ex voluptatum vero inventore.
Praesentium non aut temporibus. Delectus rerum adipisci omnis unde.",78151-064,Praia de Silva,Pompéia,Cunha,MG,https://jesus_s/a.net,https://facebook.com/jesus_s/a,https://instagram.com/jesus_s/a,84 913283384,https://youtube.com/jesus_s/a,1973-07-01,7,9,Maria Julia,Novaes,Senador,Manuela,4,"roupas infantis, brinquedos, prendas, produtos de higiene pessoal",Id cumque laboriosam earum. Tenetur libero assumenda quia reiciendis sequi sint quibusdam. Error corrupti in assumenda est.,jesus_s/a@bol.com.br
Rodrigues,Rodrigues S.A.,63.427.501/0001-79,Conservação recursos naturais,Eveniet sit natus eveniet impedit quam. Neque eaque suscipit facilis voluptatem corrupti. Laudantium officia impedit molestias harum iste.,40811-282,Esplanada Melissa Azevedo,Camponesa 1ª Seção,Cardoso de Santos,MG,https://rodrigues.com,https://facebook.com/rodrigues,https://instagram.com/rodrigues,11 966656655,https://youtube.com/rodrigues,2002-07-09,2,4,Fernanda,Martins,Marinheiro,Helena,4,"produtos para bebês, móveis, roupas de adulto, produtos de limpeza","Facilis ad minima deleniti maiores. Dolorum sit excepturi commodi aliquam laudantium ut.
Sapiente maxime aperiam veniam nostrum corporis. Reiciendis sapiente qui.",rodrigues@hotmail.com
Ramos Cardoso e Filhos,Ramos Cardoso e Filhos S/A,91.653.482/0001-34,Hospital,Ea minus sapiente architecto possimus praesentium dicta adipisci. Dicta harum saepe sapiente sint accusamus dolorem consequatur. Sequi nihil aperiam vero illum temporibus.,90662798,Travessa Caio Porto,Copacabana,Porto Verde,PR,https://ramos_cardoso_e_filhos.com,https://facebook.com/ramos_cardoso_e_filhos,https://instagram.com/ramos_cardoso_e_filhos,11 941416382,https://youtube.com/ramos_cardoso_e_filhos,1987-08-30,18,24,Vitor Hugo,Silveira,Orientador educacional,Thomas,3,"roupas de cama, utensílios domésticos, material de construção","Eveniet animi rerum nisi veniam optio adipisci. Ipsum nostrum aliquid quisquam explicabo.
Vero provident illo quibusdam molestias illo eaque. Mollitia omnis exercitationem commodi nulla recusandae.",ramos_cardoso_e_filhos@gmail.com
Ferreira,Ferreira - ME,24.876.135/0001-83,Sanatório,Minus odio odio nobis fugiat iure. Repudiandae veritatis cupiditate quia dolor. Deleniti vel reiciendis corporis a nesciunt provident vero. Nesciunt voluptates nobis corrupti rerum.,36745-867,Trevo da Conceição,Conjunto Jatoba,Peixoto de Costela,MS,https://ferreira.br,https://facebook.com/ferreira,https://instagram.com/ferreira,51 960541880,https://youtube.com/ferreira,2010-03-01,7,12,Juan,da Mata,Atuário,Evelyn,2,"brinquedos, utensílios domésticos",Labore eaque ullam dolorem blanditiis labore. Quos mollitia molestiae iure harum necessitatibus fugit. Architecto facilis facilis ab tenetur distinctio.,ferreira@gmail.com
Martins,Martins Ltda.,17.560.439/0001-71,Combate à violência,Esse velit quos possimus. Doloremque architecto beatae animi eveniet. Ratione nemo commodi.,37241961,Viaduto de Campos,São Benedito,Novaes do Galho,PE,https://martins.br,https://facebook.com/martins,https://instagram.com/martins,11 980295360,https://youtube.com/martins,1983-04-10,2,2,Laura,Pires,Ilustrador,Marcos Vinicius,4,"cobertores e cobertas, material de construção, ração para PETs, sapatos","Quidem laboriosam tempore at tempora esse. Beatae atque excepturi distinctio.
Nobis dolores mollitia voluptates porro fugit. Amet aperiam nemo fugit voluptatem dolore.",martins@hotmail.com
Novaes S.A.,Novaes S.A. S.A.,80.269.741/0001-01,Combate à violência,"Illo ullam reiciendis ea fugiat ratione. Explicabo quidem hic itaque molestiae.
Magnam dolores sapiente voluptatem eligendi cupiditate aliquid. Nemo modi eum totam commodi.",09499-980,Pátio Isabella Campos,Vila Nova,Silva,RJ,https://novaes_s.a..org,https://facebook.com/novaes_s.a.,https://instagram.com/novaes_s.a.,61 998910628,https://youtube.com/novaes_s.a.,1998-09-27,2,4,Esther,da Cunha,Engenheiro de manufatura,Pedro Henrique,5,"alimentos perecíveis, brinquedos, material escolar, móveis, roupas de cama",Quo ipsum cum velit ratione. Laudantium minus deserunt quo quam mollitia perspiciatis. Eos dolore voluptas asperiores officia fugit adipisci voluptatibus.,novaes_s.a.@gmail.com
Silva Vieira - ME,Silva Vieira - ME Ltda.,72.936.048/0001-17,Proteção de animais,Tempora pariatur delectus. Velit ratione esse laudantium voluptatum fugiat. Ipsam quas tempore accusantium totam quidem dolores.,57794245,Praça Rocha,Saudade,Porto de Minas,PE,https://silva_vieira_-_me.com,https://facebook.com/silva_vieira_-_me,https://instagram.com/silva_vieira_-_me,61 995041530,https://youtube.com/silva_vieira_-_me,1988-02-17,15,19,Cecília,da Cruz,Ajudante de produção,Amanda,3,"produtos para bebês, alimentos perecíveis, alimentos não perecíveis","Dolor nemo est autem incidunt. Magnam debitis eum. Consectetur ducimus alias.
Doloribus quasi ipsum perspiciatis id fugit.",silva_vieira_-_me@uol.com.br
